Tópico,Palavras,Pesos
0,"deus, vamos, brasil, vai, tudo, fe, acima, estao, youtu, dias","[0.04707934707403183, 0.015407195314764977, 0.01351125631481409, 0.0124934371560812, 0.011335916817188263, 0.006685877684503794, 0.006366561632603407, 0.005747887305915356, 0.0052689132280647755, 0.005189083982259035]"
1,"deus, nao, jesus, senhor, dia, todos, voce, nome, vida, bom","[0.043000105768442154, 0.03683079034090042, 0.02044578455388546, 0.01994710974395275, 0.012680714018642902, 0.010230086743831635, 0.009517695754766464, 0.008762559853494167, 0.00762273371219635, 0.007579990196973085]"
